reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:pksym23yjsa2t4pso6n7fpv4/app.bsky.feed.post/3l4iysilu3m24,bafyreidpxzpwioweb3d7seo66bwfb3j67hploywfccugjqagzqjrrdeohe,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Novo PLANO SAFRA tem que condicionar empréstimo a reflorestamento de áreas atingidas 🫶🏼,2024-09-19T12:02:04.486Z,0,0,1,2024-09-19T12:02:04.486Z,luizadan.bsky.social,Lu🫧,did:plc:pksym23yjsa2t4pso6n7fpv4
at://did:plc:pklr7xpdzv6kvv7s6igyrgnl/app.bsky.feed.post/3l4gs2xelsp23,bafyreidojrmje7qnjjgwamjgzcfmtarpgst4kb7z3gb4xs5ltbtmsaf2ya,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Podia tirar essa grana dos subsídios do agro, afinal de contas é pra salvar eles tb. Nesse jogo eles só ganham, seja pelos subsídios, pelas isenções, pela venda ilegal de madeira, grilagem, pela monocultura de commodities, pela ajuda pra acabar com esse crime das queimadas! 
Viva o “comunismo” do Br",2024-09-18T14:56:12.785Z,0,0,0,2024-09-18T14:56:12.785Z,seuceara.bsky.social,Seu Ceará,did:plc:pklr7xpdzv6kvv7s6igyrgnl
at://did:plc:pk5e2je2jvfwhqt2af3d6hrr/app.bsky.feed.post/3l4gtslj5e52m,bafyreidjfj2htpor5pl44dw6orzc5vve5bhk2aehyheznue3bhsbpiacea,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Êita homem trabalhador!,2024-09-18T15:27:18.903Z,0,0,0,2024-09-18T15:27:18.903Z,mariacelia13.bsky.social,Maria Célia de Oliveira ,did:plc:pk5e2je2jvfwhqt2af3d6hrr
at://did:plc:pa35msuknkdcc5tlms5mttl7/app.bsky.feed.post/3l4gmug3c3p2w,bafyreihceo3agk5fihd3kgy4bvdp7azr7iohgkw5reboeeutb6wf5arh24,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","bacana, é ótimo, mas já ta um pouquinho atrasado isso ai e o senhor presidente não falou nada sobre a investigação/punição de quem cometeu esses crimes ambientais",2024-09-18T13:23:04.493Z,0,0,9,2024-09-18T13:23:04.493Z,lalalanches.bsky.social,lalane *ੈ 🦔ྀི ฺ⋆,did:plc:pa35msuknkdcc5tlms5mttl7
at://did:plc:oxl3kghbvmqfedgqloiidanw/app.bsky.feed.post/3l4gpzr4eqc2j,bafyreiabsyyumjutpp7id6qmxcnt342zftyi2iwl7ua2avf3ezgwcostpi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","A melhor forma de combater os incêndios é desapropriar as terras de quem incendiou, sem indenização, e destinar à reforma agrária!

Mas de fato!!!! Não de balela! Não para as calendas gregas!

Assentar as famílias do MST para recuperar as áreas queimadas!",2024-09-18T14:19:44.611Z,0,0,2,2024-09-18T14:19:44.611Z,xandevermelho.bsky.social,Alexandre,did:plc:oxl3kghbvmqfedgqloiidanw
at://did:plc:oiytk54p7dapignhy5uopr5b/app.bsky.feed.post/3l4h7rgerfv2z,bafyreifaykerwjkjjxic3cicsv5m4ha5bxidi5kkdpo6urbkj7wtxc3rfm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Precisa descobrir quem está financiando as queimadas no Brasil inteiro, e paga por essa destruição e causando mal a pessoas que sofrem por causa dessa fumaça, e vê se não retalhação . O  BRASIL. SENDO SEDE DA PRÓXIMA COP 30, pode ser palanque para os antidemocráticos",2024-09-18T15:01:18.103Z,0,0,0,2024-09-18T15:01:18.103Z,edcruz.bsky.social,Edcruz ,did:plc:oiytk54p7dapignhy5uopr5b
at://did:plc:ogimbg4otplaw55etbnbzqpd/app.bsky.feed.post/3l4gmrwh6dc2t,bafyreie7vcusl6af3o5b52iass56xb4qz7rcforah52w43qsn4f6tm7hsy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Manda prender quem toca fogo, criminoso tem que ta na cadeia.",2024-09-18T13:21:41.293Z,1,0,32,2024-09-18T13:21:41.293Z,rafylsker.bsky.social,Rafael Rafylsker 🚩,did:plc:ogimbg4otplaw55etbnbzqpd
at://did:plc:odoqon7u6w3julsncp4ttskc/app.bsky.feed.post/3l4hnkjia7z2o,bafyreiahxfxbxtnv27whaisq4fvyk2wa2ip2of73x7t6yfdgrfc42ruowe,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","AGRO NÃO TEM NADA DE POP, É A DESTRUIÇÃO DA NATUREZA PR @lula.com.br @carlosfavaro.bsky.social , PRA ELES QUEIMAREM ONÇAS E OUTROS ANIMAIS E ÁRVORES NÃO IMPORTA, QUEREM É CAMPO LIMPO PARA O GADO, TODOS FAZENDEIROS SÃO GANANCIOSOS E DE HUMANISMO?NÃO TEM NADA.
E CADÊ A PUNIÇÃO SEVERA?",2024-09-18T23:08:05.128Z,0,1,1,2024-09-18T23:08:05.128Z,rooliveira7.bsky.social,Ronaldo,did:plc:odoqon7u6w3julsncp4ttskc
at://did:plc:odoqon7u6w3julsncp4ttskc/app.bsky.feed.post/3l4gzy7kot22s,bafyreif3znnh2ytdzzqassjjic7l5ajbda6yrrm4dam7x7srddiquxwo7a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","@lula.com.br
PRESIDENTE TEM QUE OBRIGAR ESSES MELIANTES QUE TOCAM FOGO E OBRIGÁ-LOS A ENTREGAR O MANDANTE OU MANDANTES E TB PRENDER O BOLSONARO QUE DEU A IDÉIA PARA TER O DIA DO FOGO CERTAMENTE JÁ PREVENDO TD ISSO.
SE NÃO PEGAREM O MANDANTE OU MANDANTES ISSO NÃO CESSARÁ E O GASTO AUMENTARÁ!",2024-09-18T17:17:49.076Z,0,0,0,2024-09-18T17:17:49.076Z,rooliveira7.bsky.social,Ronaldo,did:plc:odoqon7u6w3julsncp4ttskc
at://did:plc:odoqon7u6w3julsncp4ttskc/app.bsky.feed.post/3l4gzwwvqra24,bafyreiek7nudvntyy3zlzd2dcbjkit4tyde6re72ivtx23sq7abzp3la7m,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","@lula.com.br
PRESIDENTE TEM QUE OBRIGAR ESSES MELIANTES QUE TOCAM FOGO E OBRIGÁ-LOS A ENTREGAR O MANDANTE OU MANDANTES E TB PRENDER O BOLSONARO QUE DEU A IDÉIA PARA TER O DIA DO FOGO CERTAMENTE JÁ PREVENDO TD ISSO.
SE NÃO PEGAREM O MANDANTE OU MANDANTES ISSO NÃO CESSARÁ E O GASTO AUMENTARÁ!",2024-09-18T17:17:06.447Z,0,0,0,2024-09-18T17:17:06.447Z,rooliveira7.bsky.social,Ronaldo,did:plc:odoqon7u6w3julsncp4ttskc
at://did:plc:oakulhbnakxz5gwwcipqwa2e/app.bsky.feed.post/3l4ho6a4gnu2m,bafyreibxezqctn6svuupw364ok2jk5rju5mdr7hdnmuecisn224wcuuhqa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Outra coisa tem que ficar bem claro para o congresso, populismo legislativo é não prender ruralista que toca fogo no país porque ele financia a campanha da bancada ruralista.",2024-09-18T23:19:07.314Z,0,0,0,2024-09-18T23:19:07.314Z,chicocamargo64.bsky.social,,did:plc:oakulhbnakxz5gwwcipqwa2e
at://did:plc:oakulhbnakxz5gwwcipqwa2e/app.bsky.feed.post/3l4hnxix6e62v,bafyreihunzmuas7tdvgy2w3ngcdeesly5anha3m2ex636okzvjlmje26au,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Parte desse dinheiro deveria ser investido em tecnologia digital para identificar os mandantes dessas operações. Os ateadores de fogo, receberam para isso. Os mandantes ""têm que"" serem presos.",2024-09-18T23:15:21.810Z,0,0,2,2024-09-18T23:15:21.810Z,chicocamargo64.bsky.social,,did:plc:oakulhbnakxz5gwwcipqwa2e
at://did:plc:nxojr4mluyzmmsr7kn72kx5c/app.bsky.feed.post/3l4hipulcal2r,bafyreigydlwtqedddkms2hvnv2ofkfoeuescro6v3r27g2x7euo6pwjdwu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Põe as forças armadas para trabalhar, para variar!",2024-09-18T21:40:27.647Z,0,0,0,2024-09-18T21:40:27.647Z,renhummel.bsky.social,,did:plc:nxojr4mluyzmmsr7kn72kx5c
at://did:plc:nr5x3zr3c5kepc74wwostd6t/app.bsky.feed.post/3l4go25fgob2a,bafyreidtoecbwunil4gzxxnxcevrbx2oh5gpxewjdq2d7ll7hthugg652q,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Finalmente se mexeu hein mano,2024-09-18T13:44:09.947Z,0,0,0,2024-09-18T13:44:09.947Z,river3b.bsky.social,Lelitobarroso,did:plc:nr5x3zr3c5kepc74wwostd6t
at://did:plc:nm4hnokuht3byudvmsldbd5l/app.bsky.feed.post/3l4gq54lv6d26,bafyreibjwk75xydwhtuegf7s73c6icozakyug7c7vpsjb5qn3rt6567jje,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Usa pagers vagabundo!,2024-09-18T14:21:36.679Z,0,0,0,2024-09-18T14:21:36.679Z,gatodoce.bsky.social,Fernando Di Cicco ,did:plc:nm4hnokuht3byudvmsldbd5l
at://did:plc:neoxglb527qkazibspjfxqeh/app.bsky.feed.post/3l4hhcavtdq2s,bafyreig2klylo62mn76nflhpkgy2f4h4i6ubgjwhz3dcafahz3364gs7uu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",380 bilhões pro agro e 500 milhões pra combater os danos🤪🤪🤪🤪🤪🤪🤪🤪🤪,2024-09-18T21:16:06.392Z,0,0,0,2024-09-18T21:16:06.392Z,ramosbruno98.bsky.social,Br7 ,did:plc:neoxglb527qkazibspjfxqeh
at://did:plc:nddh4khdxlzhltknp4cs7wlr/app.bsky.feed.post/3l4h56yzjac2j,bafyreiffvy5fkm3jan3y2fz3tath54bbfq55lmeitdnqys4qzncstvpfhq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Quase 2 meses de queimada e resolvem fazer algo agora?,2024-09-18T18:15:19.853Z,0,0,0,2024-09-18T18:15:19.853Z,sam-pr49.bsky.social,Samuca 🇪🇪,did:plc:nddh4khdxlzhltknp4cs7wlr
at://did:plc:n7zrhoro54viagz77ldlysih/app.bsky.feed.post/3l4go2cqewi2m,bafyreicdagmqthy3eydtofnkh3ni72ndn34lio7zdtph7opz3gmgfkrfny,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",,2024-09-18T13:44:16.105Z,0,0,0,2024-09-18T13:44:16.105Z,rodion64.bsky.social,,did:plc:n7zrhoro54viagz77ldlysih
at://did:plc:n4v4nrwriykszpwkpeg7e27e/app.bsky.feed.post/3l4gzodixkl2m,bafyreibe37cmp7emcs2slgiz6kzfkbvapmahw6whuu6ek73sct56cxpxge,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Espero que confirmem as terras de quem colocou fogo.,2024-09-18T17:12:18.881Z,0,0,0,2024-09-18T17:12:18.881Z,wkx.bsky.social,Lúcia ,did:plc:n4v4nrwriykszpwkpeg7e27e
at://did:plc:mxckezuog4ni2ql7phrhebbj/app.bsky.feed.post/3l4j6ridobv2c,bafyreiaakizmhhffnqg2tqgjjhxnxbv5s6m4nray7za5gz4lucyjrgpcpy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Mais de 1 mês a fumaça cobrindo meio país kkkk Aiai foda,2024-09-19T13:48:52.998Z,0,0,0,2024-09-19T13:48:52.998Z,omatibra.bsky.social,oMatibra,did:plc:mxckezuog4ni2ql7phrhebbj
at://did:plc:mwgkujgjbmjibk7q3spyjxlp/app.bsky.feed.post/3l4j6qarvgb2r,bafyreigfw7nteykqhaogjzkmy6n5hk66j2zxefoixgdd76oeeqglnhpy7a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",E corte de milhões em subsídios  para os tocadores de 🔥?!,2024-09-19T13:50:09.697Z,0,0,0,2024-09-19T13:48:12.016Z,vivraiza.bsky.social,,did:plc:mwgkujgjbmjibk7q3spyjxlp
at://did:plc:mvmgzhexar4kwifmsydnp3c2/app.bsky.feed.post/3l4gphydj7l2x,bafyreiecbbq2jfuhlcgoscmu5as5tncgamee7baq76xpfh4h37idgiueeu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",e os criminosos vão ser penalizados por seus atos ou vamos continuar fingindo q todas essa queimadas são por acaso??!!!,2024-09-18T14:09:47.422Z,0,0,0,2024-09-18T14:09:47.422Z,miborritos.bsky.social,"are you sure, laninha⁷ ",did:plc:mvmgzhexar4kwifmsydnp3c2
at://did:plc:mmt3vakjqrkt5iyhmowbl2as/app.bsky.feed.post/3l4gn7y2fca25,bafyreifviyx6skuv5mw7j7yrboo3spvcicx6vszqxcn2vr4wetn2aylmja,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Depois vai reflorestar ou entregar pro Agro?,2024-09-18T13:29:32.587Z,0,0,1,2024-09-18T13:29:32.587Z,lixodigital.bsky.social,Lixinho Virtual,did:plc:mmt3vakjqrkt5iyhmowbl2as
at://did:plc:mg65ei7oaips3u52eticfkoc/app.bsky.feed.post/3l4h5wysj6q2q,bafyreicp5ww7wytpejxnk5vtz43waup6dvqheffd7t5bnagvhkps5aehbq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Sei que meu perfil não é apresentável, mas sendo um Brasileiro tenho de expressar minha opinião, vi o caso do Senador Marcos do Val e achei um absurdo o que estão fazendo, Elon musk e Marcos do Val seguiram a constituição e há provas. Então por que nada foi feito? Moraes desrespeitou a constituição.",2024-09-18T18:28:44.819Z,0,0,0,2024-09-18T18:28:44.819Z,spe3d.bsky.social,O RABÃO DELA Ó,did:plc:mg65ei7oaips3u52eticfkoc
at://did:plc:metxymic5xkzzhshi7oepur2/app.bsky.feed.post/3l4gncr3izv2a,bafyreic5nydxl7gfd3uhdwynybdlaaudvexaj35px7s4ankfkkrj3r5b3i,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Muito pouco.,2024-09-18T13:31:05.613Z,0,0,1,2024-09-18T13:31:05.613Z,alufranco.bsky.social,Ana Luiza ,did:plc:metxymic5xkzzhshi7oepur2
at://did:plc:m4wkhcr56xpedg4m6jkf7ko3/app.bsky.feed.post/3l4gspmonu22l,bafyreidwhxo3u45shs64pth35p4hzom2lg5xnuvqemjkuvq4ya7js6dm6q,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","sai do blue companheiro, por favor nunca te pedi nada",2024-09-18T15:07:47.471Z,0,0,0,2024-09-18T15:07:46.613Z,nyncs.bsky.social,nyncs,did:plc:m4wkhcr56xpedg4m6jkf7ko3
at://did:plc:m3qpnnjrccrtaauuqdr27g5d/app.bsky.feed.post/3l4gtn2xqcn25,bafyreidon5zwvd56gso22x4nczt3a22tq5eqiyvhzt7v7cyhowgjb7r62a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Manda a Marina Silva arregaçar as mangas e trabalhar,2024-09-18T15:24:13.868Z,0,0,0,2024-09-18T15:24:13.868Z,celebridadesdas.bsky.social,"Castro, Gilson Devorak 🟥🇧🇷",did:plc:m3qpnnjrccrtaauuqdr27g5d
at://did:plc:m3qpnnjrccrtaauuqdr27g5d/app.bsky.feed.post/3l4gpckgkmm2a,bafyreiaajvkbm2c223c4x5jzlwjg3vykp5irrspdghku4u65zqj6p66mpy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Aproveita e manda a Mariana Silva parar de blá blá blá e trabalhar exigindo do Senado e Câmara dos Deputados leis mais duras para crimes ambientais,2024-09-18T14:06:45.955Z,0,0,0,2024-09-18T14:06:45.955Z,celebridadesdas.bsky.social,"Castro, Gilson Devorak 🟥🇧🇷",did:plc:m3qpnnjrccrtaauuqdr27g5d
at://did:plc:lvqtalysl6t7cblhauxj5f5q/app.bsky.feed.post/3l4gsdfwxrg2w,bafyreid3ccfqtv76thufypn6nnvi2x6e3krilomb3vi2gezpps5u435wmu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Tira a tua máscara seu bandido!  O verdadeiro Lula está MORTO!  Logo será a tua vez de ir pra Papuda.,2024-09-18T15:00:58.946Z,0,0,0,2024-09-18T15:00:56.916Z,gbmarcelo.bsky.social,Marcelo Barreto 🇺🇲🇮🇱🇺🇦🇦🇱🇽🇰,did:plc:lvqtalysl6t7cblhauxj5f5q
at://did:plc:lp7yjgjhck47rm6oiunlytkd/app.bsky.feed.post/3l4gynvcru32e,bafyreibcekgxgiqtjtp3xadotzw56v2y6laqzfg4cedmoig4mxt3qbwnhu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Ótimo, agora aumenta permanente os recursos do Ibama e ICMBio e devolve os funções que vc deixou serem arrancadas",2024-09-18T16:54:12.032Z,0,0,0,2024-09-18T16:54:11.011Z,gusth98.bsky.social,,did:plc:lp7yjgjhck47rm6oiunlytkd
at://did:plc:lmiubk52axagb2tusbfzcgge/app.bsky.feed.post/3l4gpr4x5na2t,bafyreidjacnfuy57jqzz53xupsizrzs74kpmlfld4nl5nmc5fcl5sqxvwa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Reflorestamento das áreas griladas dos últimos 30 anos tu num quer, né, bonitão?",2024-09-18T14:14:54.586Z,0,0,0,2024-09-18T14:14:54.586Z,dulcelino.bsky.social,Dulcelino Neto,did:plc:lmiubk52axagb2tusbfzcgge
at://did:plc:lh5nl6i25kimypuylfv7mih3/app.bsky.feed.post/3l4gv7jbovj2q,bafyreiateoil62tr7sxd5crvfxdhrzwykifd52gljlwpw33rpaxmpopw3q,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",E o que escândalo do Rui Costa ??,2024-09-18T15:52:26.885Z,0,0,0,2024-09-18T15:52:26.885Z,ritarocca.bsky.social,Ritarocca,did:plc:lh5nl6i25kimypuylfv7mih3
at://did:plc:lejoyd6v42to225gd7xoj5mi/app.bsky.feed.post/3l4guau5qll2w,bafyreicogiec3avn6vkpothnhvwwsrjqroq2ewegg5u24c24rnei2xp2la,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Depois que veio a chuva e deu uma boa limpada, o cara vem com essa, tá meio atrasado né, ou depositou metade na sua conta sabendo que não vai ser reeleito na próxima eleição?",2024-09-18T15:35:17.147Z,0,0,0,2024-09-18T15:35:17.147Z,josihh.bsky.social,Josih linda ,did:plc:lejoyd6v42to225gd7xoj5mi
at://did:plc:lcg6hwcnsmj3jwj2kbezchmz/app.bsky.feed.post/3l4gpxc2bbr2v,bafyreiebez5dz7sugm4hkumwoev2n2ikuyx73vifj5uaoz5vsjl74ighce,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.","Vai se ferrar Lula, agr que teu cachorro baniu o Twitter vai vir fazer propaganda aqui?",2024-09-18T14:18:21.982Z,1,0,1,2024-09-18T14:18:21.982Z,ohpedroso.bsky.social,,did:plc:lcg6hwcnsmj3jwj2kbezchmz
at://did:plc:l4e6gaitrnpm5hzd37j2yyb6/app.bsky.feed.post/3l4k3sc7ico2q,bafyreibies7t7n457picttm2qitksxxhdokj6znr2sti6fqzmuomrhib6u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4gmow7sfu2c,"Após a reunião entre os Três Poderes realizada ontem, anunciamos a abertura de crédito extraordinário no valor de R$ 514 milhões para o enfrentamento ao fogo. É um esforço concentrado de todos os entes federativos para combater os incêndios.",Só?,2024-09-19T22:28:18.648Z,0,0,0,2024-09-19T22:28:18.648Z,kolibyr.bsky.social,Nathan 🏳️‍🌈,did:plc:l4e6gaitrnpm5hzd37j2yyb6
